conversation_id,brand,customer_tweet_id,brand_tweet_id,customer_text,brand_text,customer_created_at,brand_created_at
65688_65685,AmazonHelp,65688,65685,.@AmazonHelp I’m kinda done - I spent 1.5 hours in talks with four (!) different hotliners which ended up not being able to help until I bought more (!) to have my cart be above $25 so I could return three other broken CDs. Will return &amp; scout local stores instead. @115851,@131035 Were you advised as to why your cart had to be above $25? Were we able to provide a return label for the broken CDs?^PJ,Thu Nov 30 08:48:14 +0000 2017,Thu Nov 30 08:55:56 +0000 2017
65686_65689,AmazonHelp,65686,65689,"@AmazonHelp So at this point I am led to believe that Amazon does not care about legacy media any more, else it would make sure it would arrive undamaged. Streaming of course makes more money long-term than selling an album once, I get it.","@131035 Apologies for the trouble this has caused, Roland. We're always looking for ways to improve! Please provide direct feedback regarding packaging here:https://t.co/fxgZ6hTrFA.^CN",Thu Nov 30 09:18:33 +0000 2017,Thu Nov 30 09:21:31 +0000 2017
65690_65692,AmazonHelp,65690,65692,"@AmazonHelp Also, not sure why I should give feedback in the UK if I live in the US. ;)","@131035 Apologizes for the wrong link Roland, here is the correct one for US: https://t.co/TH7UAFZey5 ^NV",Thu Nov 30 09:24:56 +0000 2017,Thu Nov 30 09:30:00 +0000 2017
65691_65693,AmazonHelp,65691,65693,"@AmazonHelp I also have provided feedback throughout all this and for most of my packages over the last years. Zero effect, so it seems that I might as well save the time and don’t do it anymore. :/",@131035 Sorry to hear your received multiple broken CDs. Was the carrier the same for all orders?^ES,Thu Nov 30 09:24:10 +0000 2017,Thu Nov 30 09:33:00 +0000 2017
65694_65695,AmazonHelp,65694,65695,"@AmazonHelp Correct, but not so much the carrier than the packaging’s fault. There is a reason stores don’t sell eggs in soft envelopes but in sturdy cardboard. ;)",@131035 Thank you for letting us know. Can I ask if you provided feedback via the link provided by ^NV? ^TI,Thu Nov 30 09:38:06 +0000 2017,Thu Nov 30 09:53:00 +0000 2017
65698_65697,AmazonHelp,65698,65697,"Alright, #Amazon. Ordered a CD. It came broken. Ordered a replacement. It came broken. Ordered a second replacement. Yes, it too came broken. It seems as if fluffy jiffy envelopes don't work as good as cardboard ones. Can't do no more exchanges, alas. Help, @AmazonHelp!",@131035 I'm so sorry for the order issues. I know how frustrating that can be and we'll do our best to help! Please call in so we can take a closer look at the problem together here: https://t.co/hApLpMlfHN ^SG,Thu Nov 30 06:11:48 +0000 2017,Thu Nov 30 06:17:00 +0000 2017
65702_65700,AmazonHelp,65702,65700,"@AmazonHelp 24 hours come and gone, but no update yet again. Do I have to call to get one?",@131036 I am sorry to hear this. Please click on the following link to contact us: https://t.co/JzP7hlA23B.^GA,Thu Nov 30 08:51:59 +0000 2017,Thu Nov 30 08:54:48 +0000 2017
65701_65703,AmazonHelp,65701,65703,"@AmazonHelp Sorry, I fail to see how pointing me at your self help page is meant to help. May as well just call again. Please take ownership of the case and give me regular updates. While I've got your attention. It would be nice to have a case management section in account details.","@131036 Hi. The link we provided previously was the ""Contact Us"" link. As we are unable to access accounts through social media, it is the best means of proceeding. ^DC",Thu Nov 30 09:15:30 +0000 2017,Thu Nov 30 09:24:30 +0000 2017
65706_65705,AmazonHelp,65706,65705,"@AmazonHelp Delivery was said to have been at 12:44 yesterday. I called in the evening. The 24h wait, is that from my call or 'recorded delivery'?","@131036 Since you received the confirmation that an investigation is pending, thank you for your patience while the investigation takes place. ^BD",Wed Nov 29 12:29:59 +0000 2017,Wed Nov 29 12:41:00 +0000 2017
65708_65707,AmazonHelp,65708,65707,@AmazonHelp @131037 Second time waiting to hear back while investigating the courier. Please do call us back this time. Had to phone up loads to get the first non delivery sorted.,@131036 Please let us know if you don't hear back regarding the investigation! ^RO,Wed Nov 29 12:19:37 +0000 2017,Wed Nov 29 12:23:29 +0000 2017
65711_65709,AmazonHelp,65711,65709,@AmazonHelp It’s just not fair. It’s not our fault and yet we’re the ones out of pocket and the goods undelivered. Best to use another courier or go to another address??,@131037 Thanks for the information! We'd like to look into this with you. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^AJ,Tue Nov 28 21:11:59 +0000 2017,Tue Nov 28 21:15:06 +0000 2017
65714_65712,AmazonHelp,65714,65712,Second TV attempted to be delivered and Second TV to do a vanishing act. Come on @115830 - we would like our TV now please. Something very fishy about all this...,"@131037 Thank you for reaching out today, Hayley. I'm sorry for the recurring issues. Is the status marked as delivered: https://t.co/aaDyEz1VgE? ^KB",Tue Nov 28 20:14:49 +0000 2017,Tue Nov 28 20:18:42 +0000 2017
65717_65715,AmazonHelp,65717,65715,"So @115830 duplicate my order, tell me I have to pay for it incl P&amp;P before it can be refunded, send it to me in the same box as the original order that had free postage and then I don’t even get a full refund! Are you JOKING??","@131038 Hi RIkki, I'm sorry to hear about the issues. Have you had a chance to talk to us about this? If so, what were you advised?^PJ",Thu Nov 30 08:47:03 +0000 2017,Thu Nov 30 08:53:57 +0000 2017
65716_65718,AmazonHelp,65716,65718,@AmazonHelp I was advised exactly what I said - to return the item and I’d get refunded. That was it. Apparently not a full refund as there’s no option for ‘this was amazon’s mistake’.,"@131038 Can I ask, does the duplicate order show here please: https://t.co/aaDyEz1VgE. If the order does not show here and you have not accidentally ordered 2 of the item, we would cover the cost of the return.^GA",Thu Nov 30 08:59:47 +0000 2017,Thu Nov 30 09:03:24 +0000 2017
65719_65721,AmazonHelp,65719,65721,"@AmazonHelp It does show and let me clarify: I did not accidentally order two of the item. I have the original order I made, and a duplicate order from ten minutes later I had nothing to do with. I ordered via the app, which I won’t be doing again if this is what happens.","@131038 We wouldn't have the option to place an order on your account Rikki, due to security reasons. Has the return been organised for the unwanted order? ^JC.",Thu Nov 30 09:09:53 +0000 2017,Thu Nov 30 09:32:00 +0000 2017
65727_65726,AmazonHelp,65727,65726,@AmazonHelp @115851 Why my item was delivered after cancelling it through customer care. Why are u People torturing me .fed up past 6 days r true show of amazon,"@131040 Twitter being a Social Media Platform we would not be able to check your order or account details. We have sent a correspondence to your registered email ID, please check and reply to the same. We will look into it. ^AH",Thu Nov 30 08:18:14 +0000 2017,Thu Nov 30 08:52:27 +0000 2017
65732_65731,AmazonHelp,65732,65731,"@AmazonHelp @115851 100% assurance , 100% trust broken .hoped that Amazon will fulfill the promises but disappointed 100%","@131040 I get your disappointment, Jetender. Please allow our team to work on this for you. We'll get back to you with the best possible resolution. Appreciate your understanding. ^NK",Tue Nov 28 13:04:23 +0000 2017,Tue Nov 28 13:08:27 +0000 2017
65734_65733,AmazonHelp,65734,65733,"@AmazonHelp Hahaha I got assurance ,trust me it will be delivered today",@131040 We will check and connect with you accordingly. Appreciate your patience. ^RW,Tue Nov 28 11:22:17 +0000 2017,Tue Nov 28 11:29:28 +0000 2017
65736_65735,AmazonHelp,65736,65735,@AmazonHelp @115851  wrote a mail having all the details and attached emails,"@131040 Since you've responded to our correspondence, you'd receive an update anytime soon. Appreciate your patience and understanding. ^EM",Tue Nov 28 10:37:51 +0000 2017,Tue Nov 28 10:51:29 +0000 2017
65738_65737,AmazonHelp,65738,65737,@AmazonHelp Hurray got msg... customer not available ...this worst customer service,"@131040 We can't get direct access to your Amazon account, owing to security reason. Please write back to our correspondence. We will be making things right for you. ^CB",Tue Nov 28 10:03:04 +0000 2017,Tue Nov 28 10:07:25 +0000 2017
65740_65739,AmazonHelp,65740,65739,"@AmazonHelp Shared and I got reply too ,but it's like everyday story .me too will not cancel this time .let u People cancel my order","@131040 In case the resolution provided is not up to your expectation, you can choose to write back to our correspondence. We shall review the situation. ^CB",Tue Nov 28 09:58:16 +0000 2017,Tue Nov 28 10:01:29 +0000 2017
65742_65741,AmazonHelp,65742,65741,"@AmazonHelp @115851 Today is continously third day of false promises. Sure that today also it will not be delivered,tried every step told by u .","@131040 Apologies for the delay in delivering the product. As informed earlier, kindly share your details in the link provided by 'JS' so that we can get this sorted. ^SC",Tue Nov 28 09:32:09 +0000 2017,Tue Nov 28 09:54:28 +0000 2017
65751_65750,AmazonHelp,65751,65750,"@AmazonHelp pls help to get my parcel delivered,no response ,no contact details shared , don't Kno when I get my order :(.",@131040 Apologies for the experience you had with this order. Please report this to our support center here: https://t.co/vlvfJr4nN9. We'll assist you further. ^JS,Mon Nov 27 09:36:10 +0000 2017,Mon Nov 27 10:11:54 +0000 2017
65754_65752,AmazonHelp,65754,65752,"More like @115830 Sub-Prime. 

Late deliveries, no deliveries, unable to arrange replacements. No pro-active comms from Amazon. All in last 3 months at AB30 postcode.",@131041 I'm sorry to hear of this. Is there a delivery you are currently waiting on? ^KI,Thu Nov 30 08:43:31 +0000 2017,Thu Nov 30 08:49:28 +0000 2017
65753_65755,AmazonHelp,65753,65755,"@AmazonHelp I will be heartbroken if Xenoblade Chronicles 2 does not arrive tomorrow. There are other items lost, overdue, and cancelled in my history. My customer email is iain at [twitter username].com.",@131041 Hi Iain! What is the current status on the tracking? Is it due for delivery tomorrow? Keep us posted!^CN,Thu Nov 30 10:25:02 +0000 2017,Thu Nov 30 10:27:00 +0000 2017
65756_65757,AmazonHelp,65756,65757,"@AmazonHelp It says due for delivery by 11pm tomorrow but not dispatched yet.

I’ve had to also order from elsewhere as I’m not confident from recent experience that Prime delivery time will be met.","@131041 I'm sorry to hear you've had to order from elsewhere, if you no longer require the item we can check if it can be canceled for you or if it is too far in the shipping process. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look? ^MI",Thu Nov 30 10:29:06 +0000 2017,Thu Nov 30 10:37:00 +0000 2017
65760_65759,AmazonHelp,65760,65759,"@AmazonHelp Won’t ship black kindle to Northern Ireland, but will ship white?!🤷🏻‍♀️","@131042 Hey Kelsey, do you have the link so we can check that for you? ^RS",Thu Nov 30 08:41:51 +0000 2017,Thu Nov 30 08:49:00 +0000 2017
65763_65761,AmazonHelp,65763,65761,@AmazonHelp @117634 why does the refurbished black kindle not ship to Northern Ireland but it’s the white one does?!🤷🏻‍♀️😐,"@131042 Hi, Kelsey! Could you share a link of the specific item you're looking at so we can review it with you?  We're here to help in any way we can! ^AZ",Wed Nov 29 13:03:14 +0000 2017,Wed Nov 29 13:09:53 +0000 2017
65765_65764,AmazonHelp,65765,65764,@115850 I got an order cancellation notification for a cancellation I did not do. I even got a refund. Can u pls tell me what's going on?,@131043 Apologies for the order cancellation. We'll not be able to check your information on Twitter. Please report it to our support team here: https://t.co/MDszy6ZxQg and you will be connected to our team to assist further.  ^SC,Thu Nov 30 08:24:55 +0000 2017,Thu Nov 30 08:48:28 +0000 2017
65767_65766,AmazonHelp,65767,65766,@AmazonHelp No sorry ... what about you reaching out to me and trying to resolve it !!! Oh look just had another attempt !!! And I’m still in my house 🙌🏻😩🙋🏼 cheers https://t.co/l3iC1UAkvv,"@131044 I appreciate that this must be frustrating for you, however we are unable to view account details via Twitter. Please contact us via the link ^RS provided and we'll look into this for you. ^KI",Thu Nov 30 08:43:36 +0000 2017,Thu Nov 30 08:48:00 +0000 2017
65769_65768,AmazonHelp,65769,65768,@AmazonHelp I was provided with none !!!! 😡 but imagine waking up to another message saying we’ve attempted to deliver today and you weren’t available .. I’m still in my pjs ..  😩😩😩 dies someone want to explain to me what I’m paying for with  this prime thingy ???  Furious,@131044 Sorry to hear that. We'll be happy to look into for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,Thu Nov 30 08:33:32 +0000 2017,Thu Nov 30 08:41:00 +0000 2017
65771_65770,AmazonHelp,65771,65770,@AmazonHelp I have contacted them not that they much help only ever insisting they did come when they clearly didn’t !!  This keeps happening .. im not impressed,"@131044 I certainly understand your concern! When you contacted us previously, what information/options were provided? ^HC",Wed Nov 29 21:52:09 +0000 2017,Wed Nov 29 21:59:31 +0000 2017
